id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
5469502460,2014-09-09T00:00:00Z,375000,4,2.75,3140,24800,1,0,0,4,8,2080,1060,1971,0,98042,47.3782,-122.161,2850,12900
1222029077,2014-10-29T00:00:00Z,265000,0,0.75,384,213444,1,0,0,3,4,384,0,2003,0,98070,47.4177,-122.491,1920,224341
1245001739,2015-03-16T00:00:00Z,550000,3,1,960,12527,1,0,0,3,7,960,0,1972,0,98033,47.6891,-122.203,1220,7579
9276201190,2014-05-20T00:00:00Z,480000,4,2.75,2050,3960,1,0,0,4,7,1180,870,1986,0,98116,47.5808,-122.394,1440,5040
0098030140,2014-10-13T00:00:00Z,785500,4,4,3280,8448,2,0,0,3,10,3280,0,2007,0,98075,47.5818,-121.973,3730,8030
4232400400,2014-09-29T00:00:00Z,1260000,4,2,2970,5400,2.5,0,0,4,9,2970,0,1900,0,98112,47.6235,-122.309,2500,5040
7230100120,2015-02-09T00:00:00Z,485000,4,2.75,2720,51396,2,0,0,4,8,2720,0,1977,0,98059,47.4777,-122.1,1960,51366
7203101970,2014-07-15T00:00:00Z,362764,3,2,1460,4350,2,0,0,3,7,1460,0,2008,0,98053,47.696,-122.026,1740,4622
2205700345,2014-07-07T00:00:00Z,500000,4,2,1700,8640,1,0,0,3,7,850,850,1955,2010,98006,47.5774,-122.153,1620,9000
3629980080,2014-12-10T00:00:00Z,725000,4,2.5,2870,5118,2,0,0,3,9,2870,0,2006,0,98029,47.5544,-121.99,2940,4800
3751600784,2015-04-03T00:00:00Z,331210,4,2.5,2240,4800,2,0,0,3,8,2240,0,2014,0,98001,47.2911,-122.266,2240,5040
5347200162,2014-05-28T00:00:00Z,210000,2,1.5,880,1157,2,0,0,3,7,880,0,2007,0,98126,47.5188,-122.376,1070,1203
2475900565,2015-03-09T00:00:00Z,392500,3,1,1390,10500,1.5,0,0,3,6,1390,0,1940,0,98024,47.567,-121.893,1350,9800
0625049318,2014-08-04T00:00:00Z,605000,4,2,1820,7626,1,0,0,5,7,990,830,1941,0,98103,47.6878,-122.342,1390,5904
7137900410,2015-04-29T00:00:00Z,190000,3,1,950,7610,1,0,0,3,7,950,0,1983,0,98092,47.3188,-122.174,1360,7938
8860500150,2014-06-13T00:00:00Z,380000,4,2.5,2540,6365,2,0,0,3,8,1870,670,2000,0,98055,47.4608,-122.215,2290,5942
2207100165,2015-04-30T00:00:00Z,475000,4,1.5,1580,10260,1,0,0,4,7,1030,550,1955,0,98007,47.5984,-122.147,1520,7000
2426049174,2014-10-29T00:00:00Z,481500,3,2.25,1840,10500,2,0,0,3,7,1840,0,1993,0,98034,47.7326,-122.234,1840,7374
9476200290,2014-10-17T00:00:00Z,190000,3,1,1260,10900,1,0,0,4,6,1260,0,1943,0,98056,47.491,-122.188,1090,8137
2624089040,2015-02-17T00:00:00Z,279475,2,1,1060,10600,1.5,0,0,3,6,1060,0,1968,0,98065,47.5375,-121.742,1560,21344
1939000030,2014-06-27T00:00:00Z,652500,4,2.5,2540,38677,2,0,0,3,9,2540,0,1987,0,98053,47.6694,-122.044,2560,36280
6181420200,2014-11-20T00:00:00Z,272000,4,2.5,2789,3960,2,0,0,3,7,2789,0,2007,0,98001,47.3059,-122.28,2547,3960
3432501315,2014-08-27T00:00:00Z,277000,3,1,1140,8144,1,0,0,3,7,1140,0,1956,0,98155,47.7464,-122.317,1150,8144
1445500100,2015-05-11T00:00:00Z,900000,5,2.25,2510,35691,1,0,0,3,9,2510,0,1967,0,98005,47.6435,-122.154,3160,35037
2392100090,2015-04-02T00:00:00Z,550000,3,1.75,1570,6500,1,0,0,3,7,920,650,1948,0,98116,47.565,-122.398,1570,5750
3356404330,2014-11-19T00:00:00Z,206000,4,2,1720,7560,1,0,0,3,7,1720,0,1959,0,98001,47.2845,-122.25,1750,7988
2387400120,2014-09-29T00:00:00Z,650000,4,2.5,2500,6005,2,0,0,3,9,2500,0,2001,0,98033,47.6922,-122.174,2680,7200
1765100025,2015-02-02T00:00:00Z,253000,3,2.25,1440,9806,1,0,0,3,7,1440,0,1965,0,98030,47.3857,-122.212,1590,9782
3066200460,2014-12-18T00:00:00Z,572500,3,2,2290,11200,2,0,0,3,9,2290,0,1979,0,98052,47.6517,-122.124,2250,10000
3362400615,2014-08-20T00:00:00Z,400000,3,1,1350,3090,1.5,0,0,5,6,1350,0,1914,0,98103,47.682,-122.348,1350,3090
1796381070,2014-06-25T00:00:00Z,270000,3,2.5,1670,8364,1,0,0,4,7,1300,370,1990,0,98042,47.369,-122.084,1490,8143
4379400260,2014-06-10T00:00:00Z,695000,3,2.75,2540,4694,2,0,0,3,9,2540,0,2005,0,98074,47.6214,-122.024,2600,6344
3066400080,2014-06-02T00:00:00Z,665000,4,2.5,2720,10000,2,0,0,3,10,2720,0,1987,0,98074,47.6293,-122.051,2720,10020
9482700440,2014-05-06T00:00:00Z,533000,5,2.75,1800,3780,1.5,0,0,3,7,1400,400,1926,0,98103,47.6831,-122.343,1400,3780
4099100260,2014-09-03T00:00:00Z,589000,3,2.5,2940,4799,1,0,0,3,9,1710,1230,1996,0,98033,47.6681,-122.184,2540,4616
7695450010,2014-05-22T00:00:00Z,604700,4,2.75,2750,14982,1,0,3,3,9,1720,1030,1981,0,98198,47.3566,-122.32,2860,16344
8644220070,2014-09-10T00:00:00Z,745000,4,2.5,2650,18903,2,0,0,3,11,2650,0,1994,0,98075,47.5761,-121.989,3270,18843
7436200040,2014-11-05T00:00:00Z,290000,5,2.5,2780,9652,1,0,0,4,8,1390,1390,1967,0,98001,47.3444,-122.271,1790,9652
7923300285,2015-03-12T00:00:00Z,650000,4,2.25,2440,9320,1,0,0,4,7,1880,560,1957,0,98007,47.5933,-122.135,1530,9335
5366200460,2014-05-20T00:00:00Z,619500,3,2.5,1700,4105,2,0,0,3,8,1700,0,1992,0,98122,47.6078,-122.292,1880,3665
6600400270,2014-12-10T00:00:00Z,202000,3,1,1010,9750,1,0,0,5,7,1010,0,1969,0,98042,47.3244,-122.144,1230,9750
9266701085,2014-06-03T00:00:00Z,409950,2,1.75,1370,5125,1,0,0,5,6,1370,0,1944,0,98103,47.6926,-122.346,1200,5100
1972200259,2014-05-07T00:00:00Z,425000,2,2.5,1150,1027,3,0,0,3,8,1150,0,2008,0,98103,47.6534,-122.356,1360,1210
0913000340,2015-01-02T00:00:00Z,252000,1,1,680,1638,1,0,4,1,6,680,0,1910,1992,98116,47.5832,-122.399,1010,3621
0255450040,2014-09-18T00:00:00Z,389517,4,2.5,2640,4725,2,0,0,3,8,2640,0,2014,0,98038,47.371,-122.017,2370,4725
0518500460,2014-10-08T00:00:00Z,2230000,3,3.5,3760,5634,2,1,4,3,11,2830,930,2014,0,98056,47.5285,-122.205,3560,5762
1762600280,2014-07-14T00:00:00Z,1202500,3,2.5,3430,28718,1.5,0,0,3,10,3430,0,1984,0,98033,47.6477,-122.183,3440,35021
6743700015,2015-01-28T00:00:00Z,392800,3,2,1080,11856,1,0,0,5,7,1080,0,1986,0,98033,47.6955,-122.175,1220,9247
6411600411,2014-12-09T00:00:00Z,257000,2,1,770,7200,1,0,0,3,7,770,0,1951,0,98125,47.7143,-122.325,1320,7139
4038500210,2015-04-22T00:00:00Z,797000,4,2.75,2650,8610,2,0,0,3,8,2650,0,1959,2007,98008,47.6155,-122.121,1680,8316
6052400625,2015-03-26T00:00:00Z,406000,4,1.5,1920,6000,2,0,1,3,7,1920,0,1951,0,98198,47.4029,-122.321,1920,6000
2351800065,2015-02-17T00:00:00Z,590000,3,1.75,2180,6120,1,0,2,3,8,1380,800,1949,0,98199,47.6501,-122.405,2020,6122
7972600430,2015-03-11T00:00:00Z,355000,4,2,1870,3497,1,0,0,3,7,1200,670,1954,0,98106,47.5309,-122.347,1270,3497
8899200110,2014-06-03T00:00:00Z,235000,3,2,1530,8700,1,0,0,4,7,1530,0,1970,0,98055,47.4529,-122.207,1960,7600
6744701310,2015-04-15T00:00:00Z,1850000,4,2.5,3830,11972,1,1,4,3,11,2370,1460,1981,0,98155,47.7404,-122.284,3080,12297
0726049217,2014-11-10T00:00:00Z,425000,5,2.5,2180,7875,1,0,0,4,7,1200,980,1955,0,98133,47.7543,-122.341,1840,5105
3438501862,2014-05-13T00:00:00Z,330000,3,2.5,1450,5008,1,0,0,3,7,840,610,2007,0,98106,47.5435,-122.357,2120,5019
4083800555,2015-03-26T00:00:00Z,550000,2,1,980,3080,1.5,0,0,3,7,980,0,1910,1946,98103,47.6646,-122.339,1450,3333
7855000460,2014-10-07T00:00:00Z,1450000,3,2.75,3940,9671,1,0,4,5,9,2140,1800,1967,0,98006,47.5654,-122.158,3390,9360
7215721070,2014-09-29T00:00:00Z,485500,4,2.5,1800,4500,2,0,0,3,8,1800,0,1999,0,98075,47.5998,-122.014,1800,4500
6145601810,2014-07-18T00:00:00Z,358803,2,1,1040,5765,1,0,0,3,7,1040,0,1944,0,98133,47.7024,-122.346,1040,3844
2124089028,2014-07-14T00:00:00Z,279000,3,1.75,1430,39160,1,0,0,3,7,900,530,1925,1987,98065,47.5513,-121.801,1430,40860
1938400520,2014-10-16T00:00:00Z,272000,4,2.25,2040,7600,1,0,0,4,8,1580,460,1978,0,98023,47.3169,-122.365,2130,7200
2856101105,2014-05-27T00:00:00Z,488000,3,2.5,1590,2550,3,0,0,3,7,1590,0,1985,0,98117,47.6772,-122.393,1260,5100
9284801435,2014-12-03T00:00:00Z,471000,4,1.75,1760,5750,1,0,2,5,7,1070,690,1962,0,98126,47.5521,-122.373,1860,5750
3213200314,2014-12-26T00:00:00Z,874000,4,2.75,2860,6867,1,0,1,5,7,1560,1300,1946,0,98115,47.6723,-122.263,2290,5350
7955040130,2014-08-05T00:00:00Z,460000,3,1.75,1370,8467,1,0,0,4,7,970,400,1972,0,98052,47.6644,-122.145,1650,8472
2025701060,2014-11-17T00:00:00Z,264500,3,2.25,1370,7087,2,0,0,3,7,1370,0,1993,0,98038,47.3504,-122.035,1400,6600
5021900090,2015-03-06T00:00:00Z,1100000,5,2.75,2830,18050,1,0,0,5,7,1630,1200,1958,0,98040,47.5773,-122.226,2370,14250
3505100756,2014-11-06T00:00:00Z,2050000,4,3,4280,18834,1,0,4,5,11,2180,2100,1971,0,98116,47.5811,-122.4,2490,8858
4233600260,2014-12-30T00:00:00Z,1255780,5,4,4180,12042,2,0,0,3,10,4180,0,2014,0,98075,47.5959,-122.014,1800,6052
2619920010,2014-07-03T00:00:00Z,815000,4,2.5,3150,4203,2,0,0,3,9,3150,0,2002,0,98033,47.688,-122.164,3150,5169
2795000060,2014-12-22T00:00:00Z,722500,5,2.25,3700,7207,1,0,1,5,8,1850,1850,1970,0,98177,47.7736,-122.371,2340,7900
3328500250,2014-05-02T00:00:00Z,285000,4,2.5,2200,9397,2,0,0,3,8,2200,0,1987,0,98001,47.3406,-122.269,2310,9176
1559900110,2014-12-23T00:00:00Z,325000,3,2.25,1440,6443,2,0,0,3,7,1440,0,1995,0,98019,47.7471,-121.979,1700,6749
5071400104,2014-06-26T00:00:00Z,690000,5,3.5,2720,7598,2,0,0,3,8,1860,860,1993,0,98115,47.6931,-122.283,2430,7728
0731500200,2015-01-13T00:00:00Z,347500,4,2.5,2156,3562,2,0,0,3,9,2156,0,2012,0,98030,47.3591,-122.201,1708,3539
4472000050,2015-03-09T00:00:00Z,265000,3,2.5,1890,6088,2,0,0,3,7,1890,0,1996,0,98002,47.2886,-122.218,1700,6600
7853370440,2014-11-21T00:00:00Z,637850,5,3.25,3340,4900,2,0,2,3,9,2500,840,2014,0,98065,47.5193,-121.877,3220,5200
0952007069,2015-01-21T00:00:00Z,393500,3,1.75,1230,1441,2,0,0,3,8,1010,220,2004,0,98116,47.5626,-122.382,1170,1942
9297301065,2014-10-29T00:00:00Z,625000,3,1,1800,4800,1,0,2,4,9,900,900,1927,0,98126,47.5672,-122.372,1400,4800
3977630130,2015-03-25T00:00:00Z,146300,3,1,1200,9668,1,0,0,5,6,1200,0,1975,0,98092,47.3156,-122.128,1200,9800
6802210210,2015-03-03T00:00:00Z,273000,3,2.25,1230,11601,1,0,0,4,7,910,320,1992,0,98022,47.1955,-121.991,1820,8465
4178300080,2014-12-12T00:00:00Z,836000,4,2.5,2450,12987,1,0,0,4,9,2030,420,1980,0,98007,47.6197,-122.15,2730,13685
2600100370,2015-02-11T00:00:00Z,723000,4,2,2790,8793,1,0,0,4,8,1640,1150,1977,0,98006,47.5509,-122.16,2400,9286
5102400025,2014-06-25T00:00:00Z,450000,2,1,1380,4390,1,0,0,4,8,880,500,1931,0,98115,47.6947,-122.323,1390,5234
5451200280,2015-04-02T00:00:00Z,1170000,5,2.75,3090,12031,1,0,0,5,9,1600,1490,1968,0,98040,47.5342,-122.226,2280,10800
1843100520,2014-07-25T00:00:00Z,347000,4,2.5,2770,9751,2,0,0,3,8,2770,0,1989,0,98042,47.3739,-122.126,2370,6950
2923039243,2014-11-13T00:00:00Z,340000,4,1,1200,11834,1,1,3,3,6,1200,0,1972,0,98070,47.4557,-122.443,1670,47462
0993000090,2015-04-14T00:00:00Z,752000,6,3.75,3810,6663,2,0,0,4,8,3810,0,1977,0,98103,47.6938,-122.34,1610,4561
4389201241,2014-12-30T00:00:00Z,1945000,4,4,4690,6900,2,0,0,3,11,3480,1210,2001,0,98004,47.6165,-122.216,2800,11240
2297400090,2015-03-23T00:00:00Z,447000,3,1.75,1400,6750,1,0,0,3,7,1040,360,1975,0,98034,47.717,-122.226,1860,7480
1402650360,2014-10-23T00:00:00Z,384200,3,2.5,2430,7613,2,0,0,4,8,2430,0,1986,0,98058,47.4383,-122.135,2440,8342
6392001005,2014-06-20T00:00:00Z,511500,4,1,1360,6000,1.5,0,0,3,7,1360,0,1917,0,98115,47.6854,-122.288,1710,6000
7548300441,2014-05-07T00:00:00Z,300000,2,1,760,3001,1,0,0,3,6,760,0,1913,0,98144,47.5874,-122.311,1750,5000
3396200300,2015-03-31T00:00:00Z,540000,3,1.75,2110,7129,1,0,0,3,8,1280,830,1982,0,98052,47.7219,-122.102,1810,8674
2726059100,2014-09-09T00:00:00Z,950000,4,3,2980,44431,2,0,0,2,10,2640,340,1981,0,98034,47.7154,-122.161,2010,7332
7972601900,2014-05-30T00:00:00Z,299950,3,1,1210,9525,1,0,0,3,7,1210,0,1955,0,98106,47.5274,-122.345,1680,7620
6843300090,2014-11-03T00:00:00Z,500000,4,2.25,2730,35100,2,0,0,3,8,2730,0,1977,0,98075,47.5913,-122.012,2730,36677
9578140180,2014-06-11T00:00:00Z,329950,3,2.5,2456,7566,2,0,0,3,8,2456,0,2012,0,98023,47.297,-122.351,2478,7212
3629920140,2015-04-07T00:00:00Z,477000,3,2.25,1260,3000,2,0,0,3,7,1260,0,2003,0,98029,47.5459,-121.997,1630,3023
0538000390,2014-10-28T00:00:00Z,337500,5,2.5,2070,4698,2,0,0,3,7,2070,0,1999,0,98038,47.3539,-122.024,2010,4698
1125069064,2015-03-31T00:00:00Z,700000,4,2.5,2770,89298,2,0,0,3,8,2770,0,2004,0,98053,47.6624,-122.01,2650,89298
2422029094,2014-07-16T00:00:00Z,517534,2,1,833,143947,1,0,0,3,5,833,0,2006,0,98070,47.3889,-122.482,1380,143947
1370802620,2014-12-11T00:00:00Z,592500,2,2,1340,5350,1.5,0,0,3,8,1340,0,1941,0,98199,47.6384,-122.403,2210,5350
7639900025,2014-06-28T00:00:00Z,1075000,4,4.25,3500,8750,1,0,4,5,9,2140,1360,1951,0,98177,47.7222,-122.367,3110,8750
3629970190,2015-01-26T00:00:00Z,769000,4,3.5,3010,6202,2,0,0,3,9,3010,0,2005,0,98029,47.5533,-121.993,2520,5001
9557300080,2014-08-22T00:00:00Z,588000,4,1.75,1930,7245,1,0,0,4,8,1510,420,1972,0,98008,47.6396,-122.112,1880,7245
1926049154,2015-01-15T00:00:00Z,465000,2,1.5,1450,27075,1,0,0,3,7,1450,0,1940,0,98133,47.7281,-122.353,1890,10599
4327600010,2015-02-02T00:00:00Z,336000,3,3,1790,13350,1,0,0,3,7,1190,600,1988,0,98178,47.4958,-122.262,1740,10624
0194000575,2014-10-14T00:00:00Z,455000,4,1,1340,5800,1.5,0,2,3,7,1340,0,1914,0,98116,47.5658,-122.389,1900,5800
2724069070,2015-02-20T00:00:00Z,519500,4,2,1540,17859,1,0,0,3,6,1540,0,1964,0,98027,47.5326,-122.032,1390,9688
9521101055,2014-08-27T00:00:00Z,720000,4,1.75,2530,5000,1.5,0,2,5,8,2070,460,1917,0,98103,47.6624,-122.348,1950,3600
4233400490,2014-08-20T00:00:00Z,262000,3,2.5,1680,10300,2,0,0,4,7,1680,0,1994,0,98010,47.314,-122.001,1680,9849
8099900040,2014-11-11T00:00:00Z,519950,5,3.5,2440,10200,2,0,0,4,7,2440,0,1974,0,98075,47.5814,-122.003,2000,10568
7504021310,2014-05-06T00:00:00Z,525000,3,2.5,2970,11985,1,0,0,3,9,1770,1200,1995,0,98074,47.6359,-122.052,2990,12049
0825059271,2014-09-10T00:00:00Z,900000,3,2.75,2980,12600,1.5,0,0,3,8,1590,1390,1941,2012,98033,47.674,-122.196,1520,9660
9407001340,2014-05-22T00:00:00Z,320000,3,2,1110,10500,1,0,0,5,7,1110,0,1978,0,98045,47.4456,-121.773,1230,10395
3876000970,2014-08-06T00:00:00Z,429300,6,2.25,2930,15949,1,0,0,4,8,1730,1200,1965,0,98034,47.7188,-122.185,1730,8550
1926049141,2014-10-10T00:00:00Z,403500,1,1,700,5621,1,0,0,4,6,700,0,1945,0,98133,47.734,-122.353,1020,5621
1525059020,2015-04-10T00:00:00Z,925000,4,2.5,2910,48351,1,0,0,4,8,1910,1000,1967,0,98005,47.6495,-122.164,2760,43560
6914700130,2014-06-15T00:00:00Z,520500,3,2,1900,8100,1,0,0,4,7,950,950,1940,0,98115,47.6997,-122.319,1400,6380
6373000187,2014-09-18T00:00:00Z,497000,3,2.25,1460,1353,2,0,0,3,8,1050,410,2012,0,98116,47.5774,-122.412,1690,3776
4054710090,2015-03-20T00:00:00Z,650000,3,2.5,2180,37042,2,0,0,3,9,2180,0,1998,0,98077,47.722,-122.026,2880,32688
0151000075,2015-02-06T00:00:00Z,856000,3,2.5,2160,3920,2,0,0,3,9,2160,0,2014,0,98116,47.5762,-122.415,1500,4920
7812800310,2014-06-25T00:00:00Z,260000,2,1,1120,5650,1,0,0,3,6,1120,0,1944,0,98178,47.4979,-122.241,1270,6875
8856900310,2015-02-03T00:00:00Z,535000,4,2.25,2810,12607,2,0,0,3,10,2810,0,1985,0,98058,47.4585,-122.13,2810,17400
5406500440,2014-08-12T00:00:00Z,690000,4,2.5,2780,6235,2,0,0,3,8,2780,0,2001,0,98075,47.5976,-122.039,2670,4410
1623049062,2015-03-04T00:00:00Z,210000,2,1,750,34133,1,0,0,3,6,750,0,1950,0,98168,47.4781,-122.294,1460,25792
2826079101,2015-04-15T00:00:00Z,570000,4,2.5,2430,44001,1,0,0,3,8,2430,0,1994,0,98019,47.7125,-121.916,2200,46924
0624110450,2015-02-25T00:00:00Z,835000,4,2,3390,16025,2,0,0,4,10,3390,0,1987,0,98077,47.7222,-122.056,3950,15277
0627300195,2015-03-03T00:00:00Z,750000,5,2.5,3240,9960,1,0,1,3,8,2020,1220,1958,0,98008,47.5858,-122.112,2730,10400
5649600435,2015-01-08T00:00:00Z,349950,5,2,1880,4179,1,0,0,3,7,940,940,1952,2000,98118,47.5536,-122.283,1350,5150
3860900111,2014-12-02T00:00:00Z,695000,5,1.75,1790,9335,2,0,0,5,8,1790,0,1952,0,98004,47.5945,-122.201,1840,9612
0926069142,2014-11-24T00:00:00Z,480000,4,2.5,2870,35757,2,0,0,4,9,2870,0,1977,0,98077,47.7568,-122.05,2700,41221
5288200070,2014-07-30T00:00:00Z,450000,3,1,1450,3350,1.5,0,0,4,7,1450,0,1919,0,98126,47.5607,-122.378,1340,4255
3905000340,2014-07-24T00:00:00Z,672000,4,2.5,2440,10049,2,0,0,4,9,2440,0,1989,0,98029,47.5744,-121.993,2820,8484
4039800080,2014-05-29T00:00:00Z,1355000,5,3.5,5960,13703,2,0,2,3,10,4770,1190,1984,0,98008,47.6151,-122.107,2810,17320
2591830350,2014-08-20T00:00:00Z,397500,3,2,2130,8225,1,0,0,4,8,2130,0,1987,0,98058,47.4396,-122.162,2580,8225
0191100810,2014-08-11T00:00:00Z,870000,5,2.25,2910,9525,2,0,0,4,9,2910,0,1968,0,98040,47.5633,-122.218,2740,9525
1931300815,2015-03-26T00:00:00Z,550000,2,1,980,4800,1,0,0,4,7,980,0,1910,0,98103,47.6569,-122.348,1570,2640
8161010060,2014-12-18T00:00:00Z,504750,3,2.5,2490,21937,2,0,0,3,8,2490,0,1993,0,98014,47.6442,-121.898,2450,21937
5113260040,2014-10-16T00:00:00Z,240000,3,2,1100,6360,1,0,0,3,7,1100,0,1991,0,98038,47.3878,-122.052,1620,6360
4022900569,2014-10-17T00:00:00Z,405000,3,1.75,1900,10454,1,0,0,3,7,1390,510,1978,0,98155,47.7748,-122.291,2000,12000
2768100545,2014-09-08T00:00:00Z,499000,3,1.5,1260,3135,1,0,0,4,7,780,480,1944,0,98107,47.6693,-122.371,1540,3025
4136950070,2015-04-14T00:00:00Z,260000,3,2.5,1500,7401,2,0,0,3,8,1500,0,1998,0,98092,47.2625,-122.221,1720,7171
1722049154,2014-07-07T00:00:00Z,538250,3,2.25,2590,15229,2,0,3,3,8,2590,0,1984,0,98198,47.3948,-122.325,2590,15229
8691370330,2014-10-29T00:00:00Z,695000,4,2.75,2660,7389,2,0,0,3,9,2660,0,2002,0,98075,47.5993,-121.977,2820,7388
1207000025,2014-08-01T00:00:00Z,245000,3,1,1370,6000,1,0,0,3,7,1370,0,1955,0,98146,47.4879,-122.339,1370,9520
2225300149,2014-12-22T00:00:00Z,323000,4,1.75,1440,8114,1,0,0,4,7,1440,0,1963,0,98155,47.7639,-122.332,1940,7208
3856904740,2014-10-21T00:00:00Z,490000,2,1,950,3060,1,0,0,3,6,810,140,1925,0,98105,47.6698,-122.323,1510,3780
1139000685,2014-07-29T00:00:00Z,580000,4,2.75,2330,6703,1.5,0,0,3,7,1710,620,1983,0,98177,47.7066,-122.359,2060,7500
9558021000,2015-01-20T00:00:00Z,348000,4,2.5,2070,3808,2,0,0,3,8,2070,0,2003,0,98058,47.4498,-122.12,1900,2992
7883604065,2015-05-01T00:00:00Z,210000,2,1,1100,6000,1.5,0,0,4,6,1100,0,1900,0,98108,47.5275,-122.323,1280,6000
9541600060,2014-08-07T00:00:00Z,799000,5,2.75,2500,19783,1,0,3,4,8,2500,0,1959,0,98005,47.5938,-122.174,1700,15375
8082400076,2014-11-18T00:00:00Z,875000,4,2.25,2380,4876,2,0,0,4,9,2240,140,1948,0,98117,47.6822,-122.4,1780,4559
5460900120,2014-12-08T00:00:00Z,989900,5,2.25,3320,11350,1,0,0,5,8,1660,1660,1963,0,98040,47.5749,-122.213,3320,11085
1545800090,2014-10-03T00:00:00Z,265000,3,1.5,1530,7500,1.5,0,0,3,7,1530,0,1986,0,98038,47.3639,-122.055,2080,11250
7304300430,2014-12-01T00:00:00Z,364000,4,1,1020,11383,1.5,0,0,5,6,1020,0,1947,0,98155,47.7429,-122.321,1290,11213
2513500010,2015-05-04T00:00:00Z,747000,2,1,990,4000,1,0,0,4,7,990,0,1911,0,98103,47.6589,-122.341,1560,4000
1373800170,2014-06-30T00:00:00Z,972000,4,1.75,2010,6300,1,0,2,5,8,1610,400,1937,0,98199,47.6457,-122.412,3290,6300
9523100026,2014-07-23T00:00:00Z,748000,4,2.5,3170,4979,2,0,0,4,7,2570,600,1925,0,98103,47.6655,-122.34,2060,5000
6300000335,2015-04-29T00:00:00Z,729953,5,3,3230,5167,1.5,0,0,4,8,2000,1230,1909,0,98133,47.7053,-122.34,1509,1626
1126049105,2014-05-27T00:00:00Z,330000,4,1,1360,13372,1,0,0,3,7,1360,0,1955,0,98028,47.7622,-122.263,1540,10283
5467910190,2014-05-27T00:00:00Z,325000,3,1.75,1780,13095,1,0,0,4,9,1780,0,1983,0,98042,47.367,-122.152,2750,13095
8856970570,2014-10-27T00:00:00Z,322500,4,2.5,1940,7107,2,0,0,3,7,1940,0,2000,0,98038,47.3843,-122.032,1850,5705
7789000260,2014-08-22T00:00:00Z,269000,4,1,1610,8401,1,0,0,3,7,1610,0,1958,0,98056,47.5104,-122.165,1610,8401
0642500080,2014-12-12T00:00:00Z,365000,4,2.5,2905,4874,2,0,0,3,9,2905,0,2003,0,98031,47.4084,-122.169,2900,5271
0126059225,2014-08-06T00:00:00Z,525000,3,1.75,2300,43560,1,0,0,4,7,1350,950,1979,0,98077,47.7716,-122.101,2320,57000
7853270940,2014-09-05T00:00:00Z,389000,3,2.5,1720,4515,2,0,0,3,7,1720,0,2005,0,98065,47.5426,-121.879,2220,4618
7789000080,2014-09-30T00:00:00Z,253905,3,1,940,8400,1,0,0,5,7,940,0,1958,0,98056,47.5112,-122.167,950,8400
7300400670,2014-07-29T00:00:00Z,277000,4,2.5,1850,5880,2,0,0,3,8,1850,0,1998,0,98092,47.3322,-122.173,2370,6500
2423600100,2014-05-02T00:00:00Z,491500,4,1.75,2190,125452,1,0,2,3,9,2190,0,1968,0,98092,47.2703,-122.069,3000,125017
7852150200,2014-09-23T00:00:00Z,389950,3,2.5,1700,6396,2,0,0,3,7,1700,0,2003,0,98065,47.5333,-121.87,1700,4444
1338300180,2014-07-29T00:00:00Z,1395710,4,2.25,3960,8640,2,0,2,3,9,2630,1330,1925,0,98112,47.6317,-122.304,3850,8640
9578500920,2014-09-10T00:00:00Z,395950,5,3.5,2738,6031,2,0,0,3,8,2738,0,2014,0,98023,47.2962,-122.35,2738,5201
1422059039,2014-08-28T00:00:00Z,455000,4,2.75,3030,117378,1,0,0,4,8,1680,1350,1959,0,98042,47.401,-122.135,2060,110957
0423059387,2014-11-18T00:00:00Z,540000,5,2.5,3370,4850,2,0,0,3,9,3370,0,2007,0,98056,47.5078,-122.169,2900,5570
3931900580,2015-03-13T00:00:00Z,1389000,4,3.5,3130,3900,2,0,0,3,9,2550,580,2008,0,98115,47.6849,-122.327,1830,3900
5379806590,2015-04-30T00:00:00Z,280000,3,1.5,1430,8861,1,0,0,3,7,1430,0,1956,0,98188,47.4454,-122.289,1080,9425
9551201560,2014-07-22T00:00:00Z,760000,2,1,1410,3600,1.5,0,0,4,7,1310,100,1925,0,98103,47.6695,-122.338,1740,4200
6613000930,2014-09-02T00:00:00Z,2950000,4,3.25,3890,25470,2,1,3,5,10,3030,860,1923,0,98105,47.6608,-122.269,4140,19281
1545808560,2015-04-03T00:00:00Z,245000,3,2.5,1530,8500,1,0,0,5,7,1030,500,1996,0,98038,47.3592,-122.046,1850,8140
3407700046,2014-06-24T00:00:00Z,625000,3,2.5,2410,64073,1,0,0,4,8,1820,590,1976,0,98072,47.7457,-122.141,2980,48760
2206700280,2014-12-08T00:00:00Z,390000,3,1.5,1000,13991,1,0,0,4,7,1000,0,1956,0,98006,47.5643,-122.138,1520,11465
3438500797,2014-07-08T00:00:00Z,368000,4,1.75,2100,11942,1,0,0,3,7,1030,1070,1964,0,98106,47.55,-122.356,1170,6986
2618300080,2014-05-02T00:00:00Z,242500,3,1.5,1200,9720,1,0,0,4,7,1200,0,1965,0,98042,47.4225,-122.153,1380,10284
2419700080,2015-05-05T00:00:00Z,915000,4,2.5,2910,4356,3,0,0,3,8,2910,0,2010,0,98034,47.6705,-122.146,2840,4181
2141330700,2014-05-22T00:00:00Z,555000,4,2.25,2350,8140,1,0,0,4,8,1430,920,1977,0,98006,47.5579,-122.129,2640,8700
